Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982,1/19,0.05009404144634451,0.08643987593422853,0,0,20.88888888888889,62.53826707779693,CAMK2G
Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,1/19,0.05009404144634451,0.08643987593422853,0,0,20.88888888888889,62.53826707779693,TP53
SUMOylation Of Transcription Factors R-HSA-3232118,1/19,0.05009404144634451,0.08643987593422853,0,0,20.88888888888889,62.53826707779693,TP53
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,1/19,0.05009404144634451,0.08643987593422853,0,0,20.88888888888889,62.53826707779693,CDK1
DNA Repair R-HSA-73894,3/310,0.05126662433231675,0.0881850424835763,0,0,3.7629814140639968,11.178746597147123,CDK7;H2BC3;TP53
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,RB1
Phosphorylation Of APC/C R-HSA-176412,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,CDK1
CD209 (DC-SIGN) Signaling R-HSA-5621575,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,PRKACG
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,ERBB2
Signal Transduction By L1 R-HSA-445144,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,MAP2K1
TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,1/20,0.05266122021570595,0.08890644277157764,0,0,19.788480635551142,58.25483230121243,TP53
PTEN Regulation R-HSA-6807070,2/139,0.05426992234060185,0.0907093374452162,0,0,5.561201572150477,16.204146400763,TP53;MTOR
Branched-chain Amino Acid Catabolism R-HSA-70895,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,BCKDK
CTLA4 Inhibitory Signaling R-HSA-389513,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,PPP2CB
SHC1 Events In ERBB2 Signaling R-HSA-1250196,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,ERBB2
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,ERBB2
"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,CAMK2G
Initial Triggering Of Complement R-HSA-166663,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,C1R
Negative Regulation Of NMDA Receptor-Mediated Neuronal Transmission R-HSA-9617324,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,CAMK2G
Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,1/21,0.05522158934050639,0.0907093374452162,0,0,18.79811320754717,54.4468793612393,PDE5A
Common Pathway Of Fibrin Clot Formation R-HSA-140875,1/22,0.05777516652888407,0.09433736146656592,0,0,17.902066486972146,51.04230466405881,FGA
Signaling By NODAL R-HSA-1181150,1/22,0.05777516652888407,0.09433736146656592,0,0,17.902066486972146,51.04230466405881,FOXO3
RHOBTB1 GTPase Cycle R-HSA-9013422,1/23,0.06032196944504943,0.09704740378365306,0,0,17.087478559176674,47.98264634686218,PDE5A
CD28 Dependent PI3K/Akt Signaling R-HSA-389357,1/23,0.06032196944504943,0.09704740378365306,0,0,17.087478559176674,47.98264634686218,MTOR
Triglyceride Catabolism R-HSA-163560,1/23,0.06032196944504943,0.09704740378365306,0,0,17.087478559176674,47.98264634686218,PRKACG
Long-term Potentiation R-HSA-9620244,1/23,0.06032196944504943,0.09704740378365306,0,0,17.087478559176674,47.98264634686218,CAMK2G
Miscellaneous Transport And Binding Events R-HSA-5223345,1/23,0.06032196944504943,0.09704740378365306,0,0,17.087478559176674,47.98264634686218,ADD2
DNA Double-Strand Break Repair R-HSA-5693532,2/149,0.06134487149537193,0.09840365016999544,0,0,5.180272108843537,14.459401916725946,H2BC3;TP53
APC/C:Cdc20 Mediated Degradation Of Cyclin B R-HSA-174048,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,CDK1
RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,RB1
Sema4D In Semaphorin Signaling R-HSA-400685,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,ERBB2
Signaling By ERBB2 KD Mutants R-HSA-9664565,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,ERBB2
Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,FOXO3
Glycogen Metabolism R-HSA-8982491,1/24,0.06286201570363556,0.09909372504290676,0,0,16.343724364232976,45.22003200693963,GYS2
Interleukin-1 Family Signaling R-HSA-446652,2/152,0.06352624274635385,0.09985303098349298,0,0,5.075897435897436,13.990707202843971,MAP2K1;TP53
Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,1/25,0.06539532289924611,0.10162284552808984,0,0,15.66194968553459,42.71490645721221,CAMK2G
Deadenylation Of mRNA R-HSA-429947,1/25,0.06539532289924611,0.10162284552808984,0,0,15.66194968553459,42.71490645721221,EIF4E
Signaling By ERBB2 In Cancer R-HSA-1227990,1/25,0.06539532289924611,0.10162284552808984,0,0,15.66194968553459,42.71490645721221,ERBB2
Interleukin-7 Signaling R-HSA-1266695,1/25,0.06539532289924611,0.10162284552808984,0,0,15.66194968553459,42.71490645721221,H3C13
DNA Replication R-HSA-69306,2/155,0.06573379992087668,0.10185945766776074,0,0,4.975615887380593,13.544333118835452,H3C13;H2BC3
APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,1/26,0.0679219085557706,0.10436315724720932,0,0,15.034716981132076,40.43431729208938,NEK2
Pyroptosis R-HSA-5620971,1/26,0.0679219085557706,0.10436315724720932,0,0,15.034716981132076,40.43431729208938,TP53
HDMs Demethylate Histones R-HSA-3214842,1/26,0.0679219085557706,0.10436315724720932,0,0,15.034716981132076,40.43431729208938,H3C13
RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,1/27,0.0704417901623858,0.10763033301347776,0,0,14.455732946298983,38.35060533159885,CDK7
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,1/27,0.0704417901623858,0.10763033301347776,0,0,14.455732946298983,38.35060533159885,MTOR
Recycling Pathway Of L1 R-HSA-437239,1/28,0.07295498516431843,0.1108510469024505,0,0,13.919636617749823,36.44039305811433,RPS6KA1
MET Promotes Cell Motility R-HSA-8875878,1/28,0.07295498516431843,0.1108510469024505,0,0,13.919636617749823,36.44039305811433,RAP1B
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,TP53
Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,PPP2CB
SUMOylation Of Intracellular Receptors R-HSA-4090294,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,ESR1
Downregulation Of ERBB2 Signaling R-HSA-8863795,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,ERBB2
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,MTOR
"FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,FOXO3
TNFs Bind Their Physiological Receptors R-HSA-5669034,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,CD27
Uptake And Actions Of Bacterial Toxins R-HSA-5339562,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,MAP2K1
mRNA Capping R-HSA-72086,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,CDK7
Negative Regulation Of FGFR3 Signaling R-HSA-5654732,1/29,0.07546151096326235,0.11144831859413028,0,0,13.421832884097036,34.683795119411634,PPP2CB
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,2/168,0.07558926178870627,0.11144831859413028,0,0,4.582947173308619,11.835190890705748,TP53;ESR1
Separation Of Sister Chromatids R-HSA-2467813,2/170,0.07714545836369978,0.11343700463694564,0,0,4.527930402930403,11.600841002731354,PPP2CB;CENPA
RNA Polymerase I Transcription Termination R-HSA-73863,1/30,0.07796138492038997,0.11432943043285072,0,0,12.958360442420298,33.06379625497651,CDK7
SUMOylation R-HSA-2990846,2/174,0.0802883718469711,0.1161178879269828,0,0,4.421735241502684,11.152193215564584,TP53;ESR1
RUNX2 Regulates Bone Development R-HSA-8941326,1/31,0.08045462435891494,0.1161178879269828,0,0,12.525786163522012,31.56575680442027,RB1
Regulation Of MECP2 Expression And Activity R-HSA-9022692,1/31,0.08045462435891494,0.1161178879269828,0,0,12.525786163522012,31.56575680442027,CAMK2G
Diseases Associated With TLR Signaling Cascade R-HSA-5602358,1/31,0.08045462435891494,0.1161178879269828,0,0,12.525786163522012,31.56575680442027,FGA
"Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721",1/31,0.08045462435891494,0.1161178879269828,0,0,12.525786163522012,31.56575680442027,CAMK2G
Negative Regulation Of FGFR4 Signaling R-HSA-5654733,1/31,0.08045462435891494,0.1161178879269828,0,0,12.525786163522012,31.56575680442027,PPP2CB
Phase 0 - Rapid Depolarisation R-HSA-5576892,1/32,0.08294124653654229,0.118456558369422,0,0,12.121119902617163,30.177016409267804,CAMK2G
Generation Of Second Messenger Molecules R-HSA-202433,1/32,0.08294124653654229,0.118456558369422,0,0,12.121119902617163,30.177016409267804,VASP
Glucagon Signaling In Metabolic Regulation R-HSA-163359,1/32,0.08294124653654229,0.118456558369422,0,0,12.121119902617163,30.177016409267804,PRKACG
Nuclear Signaling By ERBB4 R-HSA-1251985,1/32,0.08294124653654229,0.118456558369422,0,0,12.121119902617163,30.177016409267804,ESR1
Apoptosis R-HSA-109581,2/178,0.0834709812875242,0.1189026738653014,0,0,4.3203671328671325,10.728578628901712,BAD;TP53
Packaging Of Telomere Ends R-HSA-171306,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,H2BC3
Diseases Of Carbohydrate Metabolism R-HSA-5663084,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,GYS2
Signaling By WNT In Cancer R-HSA-4791275,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,PPP2CB
Signaling To ERKs R-HSA-187687,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,MAP2K1
Formation Of Early Elongation Complex R-HSA-113418,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,CDK7
Negative Regulation Of FGFR1 Signaling R-HSA-5654726,1/33,0.08542126868690271,0.11980880505573276,0,0,11.741745283018869,28.88657396987172,PPP2CB
CD28 Co-Stimulation R-HSA-389356,1/34,0.08789470799411693,0.12264899304281111,0,0,11.385363064608349,27.684827361193253,MTOR
Negative Regulation Of FGFR2 Signaling R-HSA-5654727,1/34,0.08789470799411693,0.12264899304281111,0,0,11.385363064608349,27.684827361193253,PPP2CB
Cilium Assembly R-HSA-5617833,2/186,0.08995058913628466,0.12481763921537196,0,0,4.1308528428093645,9.949137463455036,CDK1;NEK2
RHOBTB GTPase Cycle R-HSA-9706574,1/35,0.09036158158919066,0.12481763921537196,0,0,11.049944506104328,26.563360328124432,PDE5A
Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,1/35,0.09036158158919066,0.12481763921537196,0,0,11.049944506104328,26.563360328124432,RAP1B
Transport Of SLBP Independent Mature mRNA R-HSA-159227,1/35,0.09036158158919066,0.12481763921537196,0,0,11.049944506104328,26.563360328124432,EIF4E
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,1/36,0.09282190658441714,0.12725208747287262,0,0,10.733692722371968,25.514766917792368,RB1
Transport Of SLBP Dependant Mature mRNA R-HSA-159230,1/36,0.09282190658441714,0.12725208747287262,0,0,10.733692722371968,25.514766917792368,EIF4E
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854,1/36,0.09282190658441714,0.12725208747287262,0,0,10.733692722371968,25.514766917792368,CDK1
Cleavage Of Damaged Purine R-HSA-110331,1/37,0.0952757000126654,0.12899952452209892,0,0,10.435010482180294,24.53250600399325,H2BC3
Early SARS-CoV-2 Infection Events R-HSA-9772572,1/37,0.0952757000126654,0.12899952452209892,0,0,10.435010482180294,24.53250600399325,RB1
FLT3 Signaling R-HSA-9607240,1/37,0.0952757000126654,0.12899952452209892,0,0,10.435010482180294,24.53250600399325,FOXO3
Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,1/37,0.0952757000126654,0.12899952452209892,0,0,10.435010482180294,24.53250600399325,FGA
Triglyceride Metabolism R-HSA-8979227,1/37,0.0952757000126654,0.12899952452209892,0,0,10.435010482180294,24.53250600399325,PRKACG
Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,1/38,0.09772297891050057,0.13133776281091844,0,0,10.152473227944926,23.610780056259,TP53
Diseases Of Mitotic Cell Cycle R-HSA-9675126,1/38,0.09772297891050057,0.13133776281091844,0,0,10.152473227944926,23.610780056259,RB1
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,1/38,0.09772297891050057,0.13133776281091844,0,0,10.152473227944926,23.610780056259,PRKACG
Signaling By FGFR3 R-HSA-5654741,1/39,0.10016376022168876,0.13395984557766197,0,0,9.88480635551142,22.74443362032508,PPP2CB
Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.10016376022168876,0.13395984557766197,0,0,9.88480635551142,22.74443362032508,TP53
Interferon Signaling R-HSA-913531,2/200,0.1016331727713355,0.1355935256241964,0,0,3.836052836052836,8.77069478933889,CAMK2G;EIF4E
RET Signaling R-HSA-8853659,1/40,0.10259806088452916,0.13621635753358605,0,0,9.630865989356556,21.928867853316252,PRKACG
Signaling By FGFR4 R-HSA-5654743,1/40,0.10259806088452916,0.13621635753358605,0,0,9.630865989356556,21.928867853316252,PPP2CB
Cleavage Of Damaged Pyrimidine R-HSA-110329,1/42,0.10744728772228491,0.1412828518848314,0,0,9.160147261849977,20.434043374832477,H2BC3
Formation Of Incision Complex In GG-NER R-HSA-5696395,1/42,0.10744728772228491,0.1412828518848314,0,0,9.160147261849977,20.434043374832477,CDK7
Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,1/42,0.10744728772228491,0.1412828518848314,0,0,9.160147261849977,20.434043374832477,EIF4E
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,1/42,0.10744728772228491,0.1412828518848314,0,0,9.160147261849977,20.434043374832477,PRKACG
Programmed Cell Death R-HSA-5357801,2/208,0.10849000422181644,0.14231182807993667,0,0,3.685586258401792,8.186045456121757,BAD;TP53
Signaling By ROBO Receptors R-HSA-376176,2/209,0.1093557955008174,0.14274263515331026,0,0,3.66759568933482,8.116934022105527,VASP;PRKACG
Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,1/43,0.10986224753115834,0.14274263515331026,0,0,8.941599281221922,19.747772315999956,CDK7
GPER1 Signaling R-HSA-9634597,1/43,0.10986224753115834,0.14274263515331026,0,0,8.941599281221922,19.747772315999956,PRKACG
Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,1/43,0.10986224753115834,0.14274263515331026,0,0,8.941599281221922,19.747772315999956,EIF4E
"Base-Excision Repair, AP Site Formation R-HSA-73929",1/44,0.11227079396310412,0.14483991579674044,0,0,8.733216322948662,19.098160081121275,H2BC3
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.11227079396310412,0.14483991579674044,0,0,8.733216322948662,19.098160081121275,TP53
Interleukin-12 Signaling R-HSA-9020591,1/44,0.11227079396310412,0.14483991579674044,0,0,8.733216322948662,19.098160081121275,RAP1B
Regulation Of Complement Cascade R-HSA-977606,1/45,0.1146729436907043,0.14689953208153456,0,0,8.534305317324185,18.482498984150983,C1R
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,1/45,0.1146729436907043,0.14689953208153456,0,0,8.534305317324185,18.482498984150983,CDK7
TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989,1/45,0.1146729436907043,0.14689953208153456,0,0,8.534305317324185,18.482498984150983,TP53
RNA Polymerase I Transcription Initiation R-HSA-73762,1/46,0.11706871342498994,0.1492694318029592,0,0,8.344234800838574,17.89833543767599,CDK7
HIV Transcription Initiation R-HSA-167161,1/46,0.11706871342498994,0.1492694318029592,0,0,8.344234800838574,17.89833543767599,CDK7
PKMTs Methylate Histone Lysines R-HSA-3214841,1/47,0.11945811977341562,0.1519618407350194,0,0,8.162428219852337,17.34344121433972,H3C13
Inhibition Of DNA Recombination At Telomere R-HSA-9670095,1/48,0.1218411792961756,0.1546337008700883,0,0,7.988358089120835,16.815788479202197,H2BC3
RMTs Methylate Histone Arginines R-HSA-3214858,1/49,0.12421790857292912,0.15656035942256272,0,0,7.821540880503145,16.313528042717785,H3C13
Signaling By ERBB2 R-HSA-1227986,1/49,0.12421790857292912,0.15656035942256272,0,0,7.821540880503145,16.313528042717785,ERBB2
Signaling By FGFR1 R-HSA-5654736,1/49,0.12421790857292912,0.15656035942256272,0,0,7.821540880503145,16.313528042717785,PPP2CB
Aquaporin-mediated Transport R-HSA-445717,1/50,0.1265883240687765,0.15881608547160722,0,0,7.661532537543319,15.834970375184442,PRKACG
Ion Homeostasis R-HSA-5578775,1/50,0.1265883240687765,0.15881608547160722,0,0,7.661532537543319,15.834970375184442,CAMK2G
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,1/51,0.1289524422762036,0.1606765055241079,0,0,7.507924528301887,15.378568956697888,TP53
Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,1/51,0.1289524422762036,0.1606765055241079,0,0,7.507924528301887,15.378568956697888,CDC25A
Nonhomologous End-Joining (NHEJ) R-HSA-5693571,1/51,0.1289524422762036,0.1606765055241079,0,0,7.507924528301887,15.378568956697888,H2BC3
SARS-CoV-1 Infection R-HSA-9678108,1/52,0.1313102795600359,0.16250389800755577,0,0,7.360340362560119,14.942905667794824,RB1
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,1/52,0.1313102795600359,0.16250389800755577,0,0,7.360340362560119,14.942905667794824,ERBB2
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,1/52,0.1313102795600359,0.16250389800755577,0,0,7.360340362560119,14.942905667794824,CDK7
Metabolism Of Proteins R-HSA-392499,8/1890,0.13360252601173095,0.1642989510466621,0,0,1.6692695097722128,3.360049411377201,FGA;H3C13;H2BC3;CDK1;TP53;EIF4E;ESR1;CDC25A
Ion Transport By P-type ATPases R-HSA-936837,1/53,0.13366185231401212,0.1642989510466621,0,0,7.218432510885341,14.526677903865671,CAMK2G
Nuclear Envelope Breakdown R-HSA-2980766,1/53,0.13366185231401212,0.1642989510466621,0,0,7.218432510885341,14.526677903865671,CDK1
Chromatin Modifying Enzymes R-HSA-3247509,2/238,0.13521720210123722,0.16583813800308692,0,0,3.212190352020861,6.427184589634703,H3C13;H2BC3
Interleukin-12 Family Signaling R-HSA-447115,1/54,0.13600717688085265,0.16643383837545056,0,0,7.081879672481311,14.128687210183031,RAP1B
Amino Acids Regulate mTORC1 R-HSA-9639288,1/55,0.13834626953351245,0.16854211455419,0,0,6.950384346610762,13.747829218668,MTOR
Complement Cascade R-HSA-166658,1/55,0.13834626953351245,0.16854211455419,0,0,6.950384346610762,13.747829218668,C1R
Deadenylation-dependent mRNA Decay R-HSA-429914,1/56,0.14067914651365568,0.1702466662455081,0,0,6.823670668953688,13.383084716807277,EIF4E
E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,1/56,0.14067914651365568,0.1702466662455081,0,0,6.823670668953688,13.383084716807277,H2BC3
Stabilization Of P53 R-HSA-69541,1/56,0.14067914651365568,0.1702466662455081,0,0,6.823670668953688,13.383084716807277,TP53
Regulated Necrosis R-HSA-5218859,1/57,0.1430058240466105,0.17116889661596485,0,0,6.701482479784366,13.033511707426957,TP53
Ribosomal Scanning And Start Codon Recognition R-HSA-72702,1/57,0.1430058240466105,0.17116889661596485,0,0,6.701482479784366,13.033511707426957,EIF4E
Signaling By ERBB4 R-HSA-1236394,1/57,0.1430058240466105,0.17116889661596485,0,0,6.701482479784366,13.033511707426957,ESR1
Translation Initiation Complex Formation R-HSA-72649,1/57,0.1430058240466105,0.17116889661596485,0,0,6.701482479784366,13.033511707426957,EIF4E
NRAGE Signals Death Thru JNK R-HSA-193648,1/57,0.1430058240466105,0.17116889661596485,0,0,6.701482479784366,13.033511707426957,BAD
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1/58,0.14532631826774292,0.17318844464587227,0,0,6.583581595498179,12.698238337093317,EIF4E
Formation Of RNA Pol II Elongation Complex R-HSA-112382,1/58,0.14532631826774292,0.17318844464587227,0,0,6.583581595498179,12.698238337093317,CDK7
Degradation Of GLI1 By Proteasome R-HSA-5610780,1/59,0.14764064534934584,0.17480396754565403,0,0,6.469746258945999,12.376456572299608,PRKACG
Degradation Of GLI2 By Proteasome R-HSA-5610783,1/59,0.14764064534934584,0.17480396754565403,0,0,6.469746258945999,12.376456572299608,PRKACG
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785,1/59,0.14764064534934584,0.17480396754565403,0,0,6.469746258945999,12.376456572299608,PRKACG
Transcriptional Regulation By MECP2 R-HSA-8986944,1/60,0.14994882131606077,0.17648409189928757,0,0,6.359769747361688,12.067416554890574,CAMK2G
Meiotic Synapsis R-HSA-1221632,1/60,0.14994882131606077,0.17648409189928757,0,0,6.359769747361688,12.067416554890574,H2BC3
"Platelet Activation, Signaling And Aggregation R-HSA-76002",2/254,0.15002761011548213,0.17648409189928757,0,0,3.005799755799756,5.701809568350228,RAP1B;FGA
Signaling By MET R-HSA-6806834,1/63,0.15683660288249493,0.18409790080842217,0,0,6.051125989044431,11.21001805928369,RAP1B
Semaphorin Interactions R-HSA-373755,1/64,0.1591203344708972,0.18598039093072816,0,0,5.954776879305181,10.945442883265992,ERBB2
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210,1/64,0.1591203344708972,0.18598039093072816,0,0,5.954776879305181,10.945442883265992,CDK7
Dual Incision In TC-NER R-HSA-6782135,1/65,0.16139799477052716,0.18783979391378372,0,0,5.861438679245283,10.690572191682948,CDK7
p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.16139799477052716,0.18783979391378372,0,0,5.861438679245283,10.690572191682948,TP53
Integrin Cell Surface Interactions R-HSA-216083,1/66,0.16366959960719915,0.19007913160326528,0,0,5.770972423802612,10.444914844508016,FGA
Post-translational Protein Modification R-HSA-597592,6/1383,0.1678294383733449,0.19449725167419415,0,0,1.685639070442992,3.0085405187128837,FGA;H2BC3;CDK1;TP53;ESR1;CDC25A
Organelle Biogenesis And Maintenance R-HSA-1852241,2/275,0.16993407432578164,0.1965199548756925,0,0,2.7716258100873485,4.912276357099597,CDK1;NEK2
Transcription Of HIV Genome R-HSA-167172,1/69,0.17044823907414808,0.1966987062733312,0,0,5.5155382907880135,9.75877212797992,CDK7
"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.17493734325009064,0.20145416159536755,0,0,5.3574123989218325,9.339723869609994,PRKACG
Base Excision Repair R-HSA-73884,1/72,0.1771729455832538,0.20232484600008321,0,0,5.28169014084507,9.140645755790116,H2BC3
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,1/72,0.1771729455832538,0.20232484600008321,0,0,5.28169014084507,9.140645755790116,CDK1
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,1/72,0.1771729455832538,0.20232484600008321,0,0,5.28169014084507,9.140645755790116,ESR1
Signaling By FGFR2 R-HSA-5654738,1/72,0.1771729455832538,0.20232484600008321,0,0,5.28169014084507,9.140645755790116,PPP2CB
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,1/73,0.1794026022045267,0.20444421542890856,0,0,5.208071278825996,8.948106135360762,RB1
RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505,1/74,0.18162632858411695,0.20611950567533607,0,0,5.136469371930732,8.761809189641154,CDK7
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",1/74,0.18162632858411695,0.20611950567533607,0,0,5.136469371930732,8.761809189641154,BAD
ISG15 Antiviral Mechanism R-HSA-1169408,1/75,0.18384414020581769,0.20777426589376505,0,0,5.066802651708312,8.581476165166299,EIF4E
Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.18384414020581769,0.20777426589376505,0,0,5.066802651708312,8.581476165166299,CDK1
Protein Ubiquitination R-HSA-8852135,1/76,0.1860560525481816,0.2098405376161966,0,0,4.998993710691824,8.406844180342443,H2BC3
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.1882620809769539,0.21189168373332057,0,0,4.932969215491559,8.237665132225366,CDK7
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.19484501606792143,0.21795546787147865,0,0,4.744924767136374,7.760565621373132,H2BC3
RNA Polymerase II Pre-transcription Events R-HSA-674695,1/80,0.19484501606792143,0.21795546787147865,0,0,4.744924767136374,7.760565621373132,CDK7
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,1/80,0.19484501606792143,0.21795546787147865,0,0,4.744924767136374,7.760565621373132,CDK1
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,1/82,0.19920450038996365,0.22237726880267367,0,0,4.627300256231074,7.465794242771092,CDK7
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,1/83,0.2013755464220889,0.22388704043268828,0,0,4.570639668660838,7.3248327414165475,EIF4E
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,1/83,0.2013755464220889,0.22388704043268828,0,0,4.570639668660838,7.3248327414165475,EIF4E
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,1/84,0.20354081521299808,0.22583534669677477,0,0,4.51534439645374,7.187925847991766,PPP2CB
Cell Junction Organization R-HSA-446728,1/86,0.20785408138648875,0.22968925761294817,0,0,4.40865704772475,6.92564302052444,VASP
Signaling By FGFR R-HSA-190236,1/86,0.20785408138648875,0.22968925761294817,0,0,4.40865704772475,6.92564302052444,PPP2CB
ER-Phagosome Pathway R-HSA-1236974,1/89,0.2142810272062562,0.23583847461131213,0,0,4.257718696397942,6.55887478187328,FGA
Interferon Gamma Signaling R-HSA-877300,1/89,0.2142810272062562,0.23583847461131213,0,0,4.257718696397942,6.55887478187328,CAMK2G
